mdate,inflacion,desempleo,M2,month,yr,M2_growth,i_hat,i_stdv2,M2_growth_hat2,desempleo_hat2,i_TEST,AR4_lag1,inf_out1,forecast_error1,AR4_lag2,inf_out2,forecast_error2,DM_AR4_lag1,DM_AR4_lag2,delta_L,i_stdv3,i_Up_95ci2,i_Dw_95ci2,i_Up_90ci2,i_Dw_90ci2,i_stdv,i_Up_95ci,i_Dw_95ci,i_Up_90ci,i_Dw_90ci,date1,DM_1,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,i_hat_modelo2,DM_2,DM_dif
2007m8,4.7,7.633953607,29018.5112623675,8,2007,13.666637,4.122663,.19588684,16.935032,7.2525673,16.355982,4.058558,4.1145506,.5854494,4.1042323,4.1145506,.5854494,.41144785,.35493913,.05650872,.16241141,4.912549,3.3327773,4.7997079,3.4456179,.19588684,4.9901414,3.2551847,4.8662162,3.3791101,2007m9,.333318,0,0,0,0,0,0,1,0,0,0,0,4.2707319,.18427108,-.14904691
2007m9,5.8,7.717868466,28910.5735794393,9,2007,10.835184,5.0769076,.19588684,12.576786,7.894115,11.874301,5.1022935,5.0671625,.7328375,5.0129871,5.0671625,.7328375,.48679438,.61938924,-.13259485,.16241141,5.8667936,4.2870216,5.7539525,4.3998628,.19588684,5.944386,4.2094293,5.8204608,4.3333545,2007m10,.52286255,0,0,0,0,0,0,0,1,0,0,0,5.1745763,.39115483,-.13170773
2007m10,6.5,7.734243,29126.9316564895,10,2007,12.14059,6.2943182,.19588684,10.114532,7.6979461,9.718401,6.2784896,6.2817993,.21820068,6.2466259,6.2817993,.21820068,.04906686,.064198434,-.015131574,.16241141,7.0842042,5.5044322,6.9713631,5.6172733,.19588684,7.1617966,5.4268398,7.0378714,5.550765,2007m11,.042305004,0,0,0,0,0,0,0,0,1,0,0,6.1751347,.10553749,.063232481
2007m11,7.4,7.330060833,29882.2979303023,11,2007,13.391617,6.9107714,.19588684,12.128163,7.3170414,11.616875,6.9045386,6.8956876,.5043124,6.8770823,6.8956876,.5043124,.24548197,.27344286,-.027960896,.16241141,7.7006574,6.1208854,7.5878162,6.2337265,.19588684,7.7782497,6.043293,7.6543245,6.1672182,2007m12,.23934466,0,0,0,0,0,0,0,0,0,1,0,6.7314177,.44700235,.20765769
2007m12,7.8,7.217066234,30832.1748448541,12,2007,13.099931,7.8601346,.19588684,13.243548,6.9517651,13.058262,7.9635811,7.8465166,-.046516608,7.9055228,7.8465166,-.046516608,.026758771,.011135066,.015623705,.16241141,8.6500206,7.0702486,8.5371799,7.1830897,.19588684,8.7276134,6.9926562,8.6036873,7.1165814,2008m1,.0036161703,0,0,0,0,0,0,0,0,0,0,1,7.8187857,.00035290129,-.0032632691
2008m1,7.5,7.196794449,31375.3506887197,1,2008,12.895629,7.9428201,.19588684,12.817137,7.364224,13.075811,8.2778912,7.9209752,-.42097521,8.2148399,7.9209752,-.42097521,.60511464,.51099616,.094118476,.16241141,8.7327061,7.1529341,8.6198654,7.2657752,.19588684,8.8102989,7.0753417,8.6863728,7.1992669,2008m2,.19608961,0,0,0,0,0,0,0,0,0,0,0,7.9318261,.18647379,-.0096158236
2008m2,8.1,7.339875839,31589.4615497404,2,2008,12.466358,7.5069509,.19588684,12.745082,7.3083777,12.229349,7.7738862,7.4841628,.61583722,7.7923903,7.4841628,.61583722,.10635021,.0946237,.011726506,.16241141,8.2968369,6.7170649,8.1839962,6.829906,.19588684,8.3744297,6.6394725,8.2505035,6.7633977,2008m3,.35170728,1,0,0,0,0,0,0,0,0,0,0,7.5567913,.29507568,-.056631595
2008m3,8.5,7.556155222,31668.337735431,3,2008,11.70519,8.2760963,.19588684,12.132247,7.573998,11.913835,8.8026066,8.2786531,.22134686,8.6696215,8.2786531,.22134686,.091570742,.028771441,.062799305,.16241141,9.0659819,7.4862103,8.9531412,7.5990515,.19588684,9.1435747,7.408618,9.0196495,7.5325432,2008m4,.050132848,0,1,0,0,0,0,0,0,0,0,0,8.3945789,.011113601,-.039019249
2008m4,8.300000000000001,7.647912893,31927.9873244451,4,2008,11.309473,8.4789591,.19588684,11.410461,7.6313534,11.507079,9.20082,8.4474268,-.1474268,9.1068249,8.4474268,-.1474268,.81147659,.65096641,.16051018,.16241141,9.2688446,7.6890731,9.156004,7.8019142,.19588684,9.3464375,7.6114807,9.2225122,7.7354059,2008m5,.032026354,0,0,1,0,0,0,0,0,0,0,0,8.5309868,.053354897,.021328542
2008m5,8.9,7.956809557,31997.9828041181,5,2008,10.559053,8.203083,.19588684,11.08445,7.9712687,10.525299,8.9416685,8.1836109,.71638906,8.8909092,8.1836109,.71638906,.0017362648,.000082642735,.001653622,.16241141,8.9929686,7.413197,8.8801279,7.5260382,.19588684,9.0705614,7.3356047,8.9466362,7.4595299,2008m6,.48569325,0,0,0,1,0,0,0,0,0,0,0,8.2833881,.38021019,-.10548306
2008m6,9.5,8.391219141000001,31614.6454854463,6,2008,8.3584824,9.0816889,.19588684,10.147511,8.1611519,9.676878,9.8475389,9.063324,.43667603,9.7981529,9.063324,.43667603,.12078332,.088895164,.031888157,.16241141,9.8715744,8.2918034,9.7587337,8.404644,.19588684,9.9491673,8.2142105,9.825242,8.3381357,2008m7,.17498419,0,0,0,0,1,0,0,0,0,0,0,8.9932499,.25679567,.081811488
2008m7,9.5,8.356502146,31098.7804598878,7,2008,6.2528248,9.571166,.19588684,7.8253655,8.6359301,7.7768111,10.564743,9.5492973,-.049297333,10.42426,9.5492973,-.049297333,1.1336777,.85425681,.27942091,.16241141,10.361052,8.7812805,10.248211,8.8941212,.19588684,10.438644,8.7036877,10.314719,8.8276129,2008m8,.0050646053,0,0,0,0,0,1,0,0,0,0,0,9.7498865,.062443268,.057378661
2008m8,9.300000000000001,8.192923041,31112.0109650964,8,2008,7.2143593,9.4875479,.19588684,5.7210116,8.3744316,5.704556,10.503942,9.4642448,-.16424485,10.486731,9.4642448,-.16424485,1.4494776,1.4083295,.041148067,.16241141,10.277433,8.6976624,10.164593,8.810503,.19588684,10.355026,8.6200695,10.231101,8.7439947,2008m9,.035174206,0,0,0,0,0,0,1,0,0,0,0,9.3623867,.0038921009,-.031282105
2008m9,9.199999999999999,7.76916466,31194.9264709868,9,2008,7.9014444,9.1772642,.19588684,7.3195105,7.875874,7.280478,10.264174,9.1539621,.046037864,10.270307,9.1539621,.046037864,1.1324673,1.1455562,-.013088942,.16241141,9.9671497,8.3873787,9.8543091,8.5002193,.19588684,10.044743,8.3097858,9.9208174,8.4337111,2008m10,.00051691598,0,0,0,0,0,0,0,1,0,0,0,8.9602222,.057493374,.056976456
2008m10,9.9,7.544343578,31909.6837271586,10,2008,9.5538797,9.0121412,.19588684,7.9439678,7.3471308,7.2425804,10.150037,8.9878283,.91217172,10.144935,8.9878283,.91217172,.06251841,.059992984,.0025254264,.16241141,9.8020267,8.2222557,9.6891861,8.3350964,.19588684,9.8796196,8.1446629,9.7556944,8.2685881,2008m11,.78829318,0,0,0,0,0,0,0,0,1,0,0,8.8671207,1.0668396,.27854639
2008m11,8.9,7.543745792,32654.9413441155,11,2008,9.2785482,9.9617863,.19588684,10.002866,7.1236539,10.739376,11.142267,9.9385672,-1.0385672,11.076845,9.9385672,-1.0385672,5.0277624,4.7386551,.28910732,.16241141,10.751672,9.1719007,10.638831,9.2847414,.19588684,10.829265,9.0943079,10.705339,9.2182331,2008m12,1.12739,0,0,0,0,0,0,0,0,0,1,0,10.028921,1.2744629,.14707291
2008m12,7.1,7.517066234,33701.2555974103,12,2008,9.3054762,8.4228535,.19588684,9.1336145,7.4878521,10.077832,9.5898085,8.3977976,-1.2977976,9.6311207,8.3977976,-1.2977976,6.1991463,6.4065719,-.20742559,.16241141,9.212739,7.6329675,9.0998983,7.7458086,.19588684,9.2903318,7.5553751,9.1664066,7.6793003,2009m1,1.7499413,0,0,0,0,0,0,0,0,0,0,1,8.0715456,.94390088,-.80604047
2009m1,6.3,7.986456393,34038.8094965254,1,2009,8.4890165,6.4016004,.19588684,9.272871,7.8862648,9.408988,8.1190157,6.3752594,-.075259402,7.5995836,6.3752594,-.075259402,3.3088181,1.6889176,1.6199005,.16241141,7.1914864,5.6117144,7.0786452,5.7245555,.19588684,7.2690787,5.534122,7.1451535,5.6580472,2009m2,.010322633,0,0,0,0,0,0,0,0,0,0,0,6.3939986,.0088357413,-.0014868919
2009m2,5.5,8.5,33843.3591133772,2,2009,7.1349669,5.7316165,.19588684,8.2340841,8.2351236,8.4854584,7.2011085,5.7094026,-.20940256,7.279161,5.7094026,-.20940256,2.89377,3.1654139,-.27164388,.16241141,6.5215025,4.9417305,6.4086614,5.0545716,.19588684,6.5990949,4.8641381,6.4751697,4.9880633,2009m3,.053646203,1,0,0,0,0,0,0,0,0,0,0,5.6491399,.022242704,-.031403497
2009m3,5,9.195973483999399,33247.5442086824,3,2009,4.9867048,4.8383694,.19588684,6.7841482,9.0049953,6.7919931,6.0189109,4.8398814,.16011858,6.1257863,4.8398814,.16011858,1.0381794,1.2673948,-.22921538,.16241141,5.6282554,4.0484834,5.5154142,4.1613245,.19588684,5.7058477,3.970891,5.5819225,4.0948162,2009m4,.026124461,0,1,0,0,0,0,0,0,0,0,0,5.1573267,.024751689,-.0013727713
2009m4,4.5,9.790992510502299,33097.337921465,4,2009,3.6624627,4.6148238,.19588684,4.5456123,9.4271851,4.6410675,5.6314774,4.5887556,-.088755608,5.6209779,4.5887556,-.088755608,1.280241,1.2565914,.023649573,.16241141,5.4047098,3.8249381,5.2918687,3.9377787,.19588684,5.4823022,3.7473454,5.358377,3.8712709,2009m5,.013184509,0,0,1,0,0,0,0,0,0,0,0,4.4400206,.0035975331,-.0095869759
2009m5,3,10.222347174784,33318.8455102009,5,2009,4.1279564,4.1202617,.19588684,3.4215531,10.339134,4.3102355,5.0438638,4.1075735,-1.1075735,5.0455956,4.1075735,-1.1075735,4.1773791,4.1844616,-.0070824623,.16241141,4.9101477,3.3303759,4.7973065,3.4432166,.19588684,4.98774,3.2527833,4.8638148,3.3767087,2009m6,1.2549862,0,0,0,1,0,0,0,0,0,0,0,3.6577747,.43266755,-.82231861
2009m6,1.9,10.722965770525,33312.6464417808,6,2009,5.3709316,2.4352956,.19588684,4.1642675,10.411259,4.6086655,3.2240357,2.4223995,-.52239954,3.1639616,2.4223995,-.52239954,1.7530706,1.597599,.15547156,.16241141,3.2251813,1.6454097,3.1123407,1.7582506,.19588684,3.302774,1.5678171,3.1788485,1.6917427,2009m7,.28654137,0,0,0,0,1,0,0,0,0,0,0,2.1611202,.06818375,-.21835762
2009m7,.3,10.761754033019,33656.7367703448,7,2009,8.2252626,1.4513546,.19588684,5.7438431,10.816366,6.7705178,2.0984585,1.4423949,-1.1423949,2.0927095,1.4423949,-1.1423949,3.234453,3.2138076,.02064538,.16241141,2.2412405,.66146874,2.1283996,.77430964,.19588684,2.3188331,.58387619,2.1949077,.70780164,2009m8,1.3256174,0,0,0,0,0,1,0,0,0,0,0,1.127968,.68553096,-.64008647
2009m8,-1,10.761754033019,33851.7523392601,8,2009,8.806057,-.45638627,.19588684,8.9396648,10.742757,9.6401834,-.17941591,-.4651767,-.5348233,-.03514215,-.4651767,-.5348233,.67335826,.93095064,-.25759238,.16241141,.33349958,-1.2462721,.22065875,-1.1334313,.19588684,.41109219,-1.3238647,.28716668,-1.1999393,2009m9,.29551589,0,0,0,0,0,0,1,0,0,0,0,-.67059588,.10850707,-.18700883
2009m9,-1.1,10.225140816,33404.145977709,9,2009,7.0819836,-1.579702,.19588684,8.9655409,10.473678,8.9485264,-1.5387648,-1.5838431,.48384312,-1.4966387,-1.5838431,.48384312,.19251458,.15732223,.035192356,.16241141,-.78981614,-2.3695879,-.90265703,-2.256747,.19588684,-.71222359,-2.4471805,-.83614904,-2.3232551,2009m10,.23011403,0,0,0,0,0,0,0,1,0,0,0,-1.3183681,.047684617,-.1824294
2009m10,-1.9,9.7278453497828,33167.5109234362,10,2009,3.9418354,-1.3144149,.19588684,6.8901067,9.7044048,7.5113502,-1.3776227,-1.3160356,-.58396435,-1.402473,-1.3160356,-.58396435,.27287802,.24753314,.025344878,.16241141,-.52452898,-2.1043007,-.63736987,-1.9914598,.19588684,-.4469364,-2.1818933,-.57086188,-2.0579679,2009m11,.34290996,0,0,0,0,0,0,0,0,1,0,0,-1.2470173,.42638645,.083476484
2009m11,-2.3,9.1098817589166,33021.508379271,11,2009,1.1225469,-2.2186935,.19588684,3.3689349,9.0280495,3.5502903,-2.5221627,-2.2212751,-.078724906,-2.4748578,-2.2212751,-.078724906,.049356256,.030575253,.018781003,.16241141,-1.4288076,-3.0085793,-1.5416485,-2.8957386,.19588684,-1.351215,-3.0861719,-1.4751406,-2.9622464,2009m12,.0066107479,0,0,0,0,0,0,0,0,0,1,0,-2.0074389,.085592002,.078981251
2009m12,-1.4,8.6166548062863,33710.3904857108,12,2009,.027105484,-2.291801,.19588684,.48971656,8.6521692,-.1953474,-2.6653521,-2.2878273,.88782728,-2.6689315,-2.2878273,.88782728,1.6011159,1.6101871,-.0090711117,.16241141,-1.5019151,-3.0816867,-1.614756,-2.9688461,.19588684,-1.4243225,-3.1592793,-1.5482481,-3.0353539,2010m1,.79530901,0,0,0,0,0,0,0,0,0,0,1,-2.2993543,.80883819,.013529181
2010m1,-1.3,8.657974470524101,34217.9388304983,1,2010,.5262503,-1.1287467,.19588684,-.27256089,8.6423683,-.19061275,-1.4554405,-1.1284167,-.17158334,-1.4232315,-1.1284167,-.17158334,.024161756,.015185998,.0089757582,.16241141,-.3388609,-1.9186326,-.45170173,-1.8057917,.19588684,-.26126829,-1.9962252,-.38519379,-1.8722997,2010m2,.029327676,0,0,0,0,0,0,0,0,0,0,0,-1.3316869,.0010040568,-.028323619
2010m2,.3,8.5300251069942,34386.2483360895,2,2010,1.6041234,-1.1016363,.19588684,.72040969,8.7458658,-.30692565,-1.5237117,-1.1047275,1.4047275,-1.4907699,-1.1047275,1.4047275,3.3259244,3.2068567,.11906767,.16241141,-.31175044,-1.8915222,-.42459127,-1.7786813,.19588684,-.23415783,-1.9691148,-.35808334,-1.8451892,2010m3,1.9645844,1,0,0,0,0,0,0,0,0,0,0,-1.1232846,2.025739,.061154604
2010m3,.3,9.227598063619199,34754.6541449985,3,2010,4.5329962,1.1712037,.19588684,1.9807386,8.731945,2.434036,1.0489529,1.1954199,-.8954199,.94761997,1.1954199,-.8954199,.56093049,.41941163,.14151886,.16241141,1.9610896,.38131788,1.8482487,.49415872,.19588684,2.0386822,.30372527,1.9147567,.42765078,2010m4,.75899595,0,1,0,0,0,0,0,0,0,0,0,.83283037,.28390819,-.47508776
2010m4,.9,8.836054099283,34840.1850372011,4,2010,5.2658224,.49428132,.19588684,5.4679575,9.4391518,5.3399243,.49451956,.47987372,.42012629,.50163859,.47987372,.42012629,.16441439,.15869181,.0057225823,.16241141,1.2841672,-.29560453,1.1713263,-.1827637,.19588684,1.3617598,-.37319714,1.2378343,-.24927163,2010m5,.16460764,0,0,1,0,0,0,0,0,0,0,0,.24169521,.4333652,.26875755
2010m5,1.5,9.0877307261896,35226.1468941198,5,2010,5.7243919,1.4719248,.19588684,5.6244416,9.0813293,5.536952,1.436025,1.4737248,.026275158,1.4433748,1.4737248,.026275158,.0040927976,.0032064186,.00088637904,.16241141,2.2618105,.6820389,2.1489699,.79487979,.19588684,2.3394032,.60444635,2.2154777,.7283718,2010m6,.00078821788,0,0,0,1,0,0,0,0,0,0,0,1.8833803,.14698045,.14619224
2010m6,1.2,8.6560640009262,35150.7194363851,6,2010,5.5176435,1.863344,.19588684,6.0405326,8.9546432,6.6296768,1.8855952,1.8608797,-.66087967,1.8782959,1.8608797,-.66087967,.47004077,.46008533,.009955436,.16241141,2.6532297,1.0734581,2.5403891,1.186299,.19588684,2.7308223,.99586552,2.6068969,1.119791,2010m7,.44002521,0,0,0,0,1,0,0,0,0,0,0,1.8315588,.39886653,-.041158676
2010m7,2.3,8.511178714112701,34680.739534044,7,2010,3.0424898,1.3420149,.19588684,5.6612329,8.5693293,4.944479,1.3973596,1.337036,.962964,1.388733,1.337036,.962964,.81475967,.8304075,-.015647829,.16241141,2.1319008,.55212903,2.0190599,.66496992,.19588684,2.2094934,.47453645,2.085568,.59846193,2010m8,.91773546,0,0,0,0,0,1,0,0,0,0,0,2.0005107,.089693844,-.82804161
2010m8,2.6,8.436275041202601,34688.2567686566,8,2010,2.4710817,2.8565764,.19588684,2.6037731,8.2663794,2.6399794,2.8903692,2.8543611,-.25436106,2.9046812,2.8543611,-.25436106,.084314257,.092830636,-.0085163787,.16241141,3.6464622,2.0666907,3.5336215,2.1795313,.19588684,3.7240548,1.989098,3.6001294,2.1130235,2010m9,.065831468,0,0,0,0,0,0,1,0,0,0,0,2.9221039,.10375091,.037919447
2010m9,1.9,8.124568692335901,34839.0484044995,9,2010,4.2955818,2.7385361,.19588684,2.4991627,8.421402,3.0922463,2.9270298,2.7304351,-.83043516,2.9424021,2.7304351,-.83043516,1.0547903,1.0866022,-.031811953,.16241141,3.5284219,1.9486502,3.4155812,2.061491,.19588684,3.6060145,1.8710576,3.482089,1.9949832,2010m10,.70314282,0,0,0,0,0,0,0,1,0,0,0,2.625818,.52681178,-.17633104
2010m10,2,7.8146967084653,35086.2026787342,10,2010,5.784853,1.9347131,.19588684,4.7389812,7.8145509,4.6524725,2.1976447,1.9259807,.074019313,2.083329,1.9259807,.074019313,.039063431,.0069437157,.032119714,.16241141,2.7245989,1.1448272,2.6117582,1.2576681,.19588684,2.8021915,1.0672346,2.678266,1.1911602,2010m11,.0042623761,0,0,0,0,0,0,0,0,1,0,0,2.0015118,2.2855761e-06,-.0042600906
2010m11,2.5,7.2250504372039,35413.7206003904,11,2010,7.2444062,2.1487122,.19588684,6.2145715,7.3406124,6.0374465,2.317255,2.1426358,.35736418,2.3147075,2.1426358,.35736418,.033395726,.034333304,-.00093757734,.16241141,2.9385979,1.3588263,2.8257573,1.4716672,.19588684,3.0161905,1.2812337,2.8922651,1.4051592,2010m12,.12340315,0,0,0,0,0,0,0,0,0,1,0,1.9227316,.33323875,.2098356
2010m12,3,7.2101288890971,36158.5332025958,12,2010,7.2622795,2.6149096,.19588684,7.6908956,6.7970128,7.4323311,2.8430474,2.6095493,.39045072,2.8167508,2.6095493,.39045072,.024634125,.033580281,-.0089461561,.16241141,3.4047954,1.8250238,3.2919548,1.9378647,.19588684,3.482388,1.7474312,3.3584626,1.8713567,2011m1,.14829458,0,0,0,0,0,0,0,0,0,0,1,2.7755256,.050388768,-.097905815
2011m1,2.7,7.4417617188178,36562.1072113306,1,2011,6.8506999,3.1969283,.19588684,7.2786174,7.4721942,7.6258945,3.5257676,3.1860847,-.48608476,3.5434654,3.1860847,-.48608476,.6818921,.71143383,-.029541731,.16241141,3.986814,2.4070425,3.8739734,2.5198832,.19588684,4.0644069,2.3294499,3.9404812,2.4533753,2011m2,.24693769,0,0,0,0,0,0,0,0,0,0,0,3.2851529,.34240392,.095466226
2011m2,2.7,7.4427693646653,36362.6556630829,2,2011,5.7476678,2.7821441,.19588684,6.8771195,7.7712364,6.9351115,3.0664895,2.7698424,-.069842383,3.083133,2.7698424,-.069842383,.13431452,.14679088,-.012476355,.16241141,3.5720298,1.9922582,3.4591892,2.105099,.19588684,3.6496224,1.9146656,3.525697,2.0385911,2011m3,.0067476481,1,0,0,0,0,0,0,0,0,0,0,2.6564198,.0018992379,-.0048484104
2011m3,3.4,7.5481165580962,36457.7518739941,3,2011,4.9003444,2.8413615,.19588684,5.5069475,7.628294,5.1016407,3.1074359,2.8543661,.54563391,3.1071985,2.8543661,.54563391,.08559373,.085732736,-.00013900548,.16241141,3.6312473,2.0514758,3.5184066,2.1643164,.19588684,3.7088399,1.973883,3.5849144,2.0978086,2011m4,.31207696,0,1,0,0,0,0,0,0,0,0,0,3.0689845,.10957126,-.20250571
2011m4,3.2,7.2111118602051,37107.3451139444,4,2011,6.5073137,3.6129403,.19588684,4.8177752,7.4438109,5.1743402,3.9384089,3.5946531,-.39465314,3.9041891,3.5946531,-.39465314,.54524761,.4958823,.049365312,.16241141,4.4028263,2.8230546,4.2899852,2.9358952,.19588684,4.4804187,2.7454619,4.3564935,2.8693874,2011m5,.17051969,0,0,1,0,0,0,0,0,0,0,0,3.670203,.22109084,.050571144
2011m5,3.3,7.3047634518804,37798.538488689,5,2011,7.3025064,3.1594989,.19588684,6.9148173,7.3298674,6.8760571,3.603539,3.150809,.14919095,3.6006751,3.150809,.14919095,.092135921,.090405516,.0017304048,.16241141,3.9493847,2.3696132,3.836544,2.4824538,.19588684,4.0269775,2.2920206,3.9030519,2.415946,2011m6,.01974055,0,0,0,1,0,0,0,0,0,0,0,3.2494516,.002555137,-.017185412
2011m6,3.4,7.2122553970482,38399.225951494,6,2011,9.2416506,3.5245221,.19588684,7.3802052,7.3350182,7.4616184,3.855962,3.5176449,-.11764488,3.873564,3.5176449,-.11764488,.20790137,.22426286,-.01636149,.16241141,4.3144078,2.7346363,4.2015672,2.847477,.19588684,4.3920007,2.6570437,4.268075,2.7809691,2011m7,.015505745,0,0,0,0,1,0,0,0,0,0,0,3.3340383,.0043509514,-.011154793
2011m7,2.9,7.5533693014775,38657.047092797,7,2011,11.465464,3.454206,.19588684,9.852684,7.2840328,10.295877,3.8071272,3.4450259,-.54502594,3.8178203,3.4450259,-.54502594,.82287985,.84239411,-.019514263,.16241141,4.244092,2.6643202,4.1312509,2.7771609,.19588684,4.3216844,2.5867276,4.1977592,2.7106531,2011m8,.30714428,0,0,0,0,0,1,0,0,0,0,0,3.1862159,.081919529,-.22522476
2011m8,3.2,7.5146494707645,39514.1824698687,8,2011,13.912275,2.7954957,.19588684,11.922713,7.7320685,11.727396,3.2049282,2.7854474,.41455263,3.185926,2.7854474,.41455263,.000024286759,.00019807859,-.00017379184,.16241141,3.5853815,2.00561,3.4725409,2.1184506,.19588684,3.6629741,1.9280173,3.5390487,2.0519428,2011m9,.16362369,0,0,0,0,0,0,1,0,0,0,0,2.7556365,.19745897,.033835277
2011m9,3.3,7.6263811757401,40248.4640800471,9,2011,15.526875,3.3264151,.19588684,14.412527,7.5498929,14.498277,3.6757574,3.3186862,-.018686246,3.6786273,3.3186862,-.018686246,.14119363,.1433586,-.0021649748,.16241141,4.1163011,2.5365293,4.0034599,2.64937,.19588684,4.1938934,2.4589367,4.0699682,2.5828621,2011m10,.00069775549,0,0,0,0,0,0,0,1,0,0,0,3.1565871,.020567253,.019869497
2011m10,3.7,7.4366909896981,40760.1571686028,10,2011,16.171469,3.289897,.19588684,15.820986,7.405849,15.624758,3.6635652,3.2788546,.42114538,3.665699,3.2788546,.42114538,.0013274977,.0011765582,.00015093945,.16241141,4.079783,2.5000112,3.9669421,2.6128519,.19588684,4.1573753,2.4224186,4.0334501,2.546344,2011m11,.1681845,0,0,0,0,0,0,0,0,1,0,0,3.2050724,.24495332,.076768816
2011m11,3.9,7.3319133368942,41146.7284409663,11,2011,16.188663,3.9379976,.19588684,16.225328,7.1311002,16.23782,4.2662683,3.928412,-.02841196,4.2993546,3.928412,-.02841196,.13415243,.15948406,-.025331631,.16241141,4.7278833,3.1481118,4.6150427,3.2609525,.19588684,4.8054762,3.0705192,4.6815505,3.1944447,2011m12,.001443816,0,0,0,0,0,0,0,0,0,1,0,4.043035,.020459021,.019015204
2011m12,4.4,6.8146096671283,42184.9712070135,12,2011,16.66671,4.0227637,.19588684,15.940289,7.0553637,15.687293,4.4210315,4.0138373,.38616267,4.4205203,4.0138373,.38616267,.00044232295,.00042108295,.000021240005,.16241141,4.8126497,3.232878,4.6998086,3.3457186,.19588684,4.8902421,3.1552854,4.7663169,3.2792108,2012m1,.14230721,0,0,0,0,0,0,0,0,0,0,1,3.8037114,.35556006,.21325286
2012m1,4.2,6.853915676547,42553.2677978824,1,2012,16.386257,4.5967827,.19588684,16.412479,6.8943667,16.66687,5.0636759,4.583312,-.38331205,5.0740061,4.583312,-.38331205,.74593604,.76388663,-.017950594,.16241141,5.3866687,3.8068969,5.2738276,3.9197376,.19588684,5.4642611,3.7293043,5.3403358,3.8532298,2012m2,.1574365,0,0,0,0,0,0,0,0,0,0,0,4.7594366,.31296933,.15553282
2012m2,4.4,6.5283728037424,42113.8057604107,2,2012,15.81609,4.2190566,.19588684,16.001007,6.8043308,15.899053,4.6462002,4.2033038,.19669619,4.6767735,4.2033038,.19669619,.06061453,.076603599,-.015989069,.16241141,5.0089426,3.4291708,4.8961015,3.5420115,.19588684,5.086535,3.3515782,4.9626098,3.4755037,2012m3,.032740511,1,0,0,0,0,0,0,0,0,0,0,4.225316,.030514482,-.0022260286
2012m3,3.8,6.7973028961148,42437.2285585292,3,2012,16.401112,4.5660591,.19588684,15.379965,6.6743593,15.895301,4.9639783,4.5757694,-.77576941,4.9704733,4.5757694,-.77576941,1.3548454,1.3700078,-.015162349,.16241141,5.3559451,3.7761734,5.243104,3.889014,.19588684,5.4335375,3.6985807,5.3096123,3.8225062,2012m4,.58684659,0,1,0,0,0,0,0,0,0,0,0,4.6379833,.70221603,.11536944
2012m4,3.5,6.7636742906146,43365.5518628418,4,2012,16.865143,3.564363,.19588684,16.273907,6.7800097,16.428825,3.9848039,3.5406034,-.040603399,4.0419483,3.5406034,-.040603399,.23503484,.29370797,-.058673128,.16241141,4.354249,2.7744772,4.2414079,2.8873179,.19588684,4.4318414,2.6968846,4.3079162,2.8208101,2012m5,.0041425959,0,0,1,0,0,0,0,0,0,0,0,3.440414,.0035504971,-.0005920988
2012m5,3.1,6.9418393842258,44456.9152495097,5,2012,17.615435,3.39713,.19588684,16.640091,7.2068777,16.930405,3.7589071,3.3886807,-.2886807,3.7563353,3.3886807,-.2886807,.43415853,.43077597,.0033825636,.16241141,4.187016,2.6072443,4.0741749,2.7200849,.19588684,4.2646084,2.5296516,4.1406832,2.6535771,2012m6,.088286243,0,0,0,1,0,0,0,0,0,0,0,3.5203977,.17673419,.088447951
2012m6,2.7,6.7812921942007,45369.0467530401,6,2012,18.15094,2.9143097,.19588684,17.418102,7.0483518,17.718252,3.1730807,2.904722,-.20472197,3.1915104,2.904722,-.20472197,.22380534,.24158251,-.017777175,.16241141,3.7041955,2.124424,3.5913548,2.2372646,.19588684,3.7817881,2.0468314,3.6578627,2.1707568,2012m7,.045928665,0,0,0,0,1,0,0,0,0,0,0,2.7321513,.0010337041,-.04489496
2012m7,2.5,6.6649669414834,45789.776449271,7,2012,18.451303,2.5583189,.19588684,18.008575,6.7462955,18.156685,2.7944741,2.549298,-.049298048,2.7887764,2.549298,-.049298048,.086715013,.083391808,.0033232048,.16241141,3.3482046,1.768433,3.235364,1.8812739,.19588684,3.4257972,1.6908404,3.3018718,1.8147659,2012m8,.0034010888,0,0,0,0,0,1,0,0,0,0,0,2.6247885,.015572175,.012171087
2012m8,2.6,6.5384289832067,45653.7267031797,8,2012,15.537571,2.4035563,.19588684,18.177198,6.569129,18.111752,2.6088803,2.3952861,.20471391,2.6090224,2.3952861,.20471391,.000078859397,.000081403319,-2.5439222e-06,.16241141,3.1934421,1.6136705,3.0806015,1.7265114,.19588684,3.2710347,1.5360779,3.1471093,1.6600034,2012m9,.038590107,0,0,0,0,0,0,1,0,0,0,0,2.4853036,.013155255,-.025434852
2012m9,2.8,6.5762953945396,45928.2139511493,9,2012,14.111718,2.5955017,.19588684,14.538827,6.4546404,14.341577,2.7953086,2.5876341,.21236591,2.7933233,2.5876341,.21236591,.000022009328,.00004457861,-.000022569282,.16241141,3.3853874,1.8056158,3.2725468,1.9184567,.19588684,3.46298,1.7280232,3.3390546,1.8519487,2012m10,.041819569,0,0,0,0,0,0,0,1,0,0,0,2.6575687,.020286677,-.021532891
